video_id,category,subcategory,watched_on,channel,duration
K-a8s8OLBSE,Music,other,2024-11-14T20:19:21.535Z,TaylorSwiftVEVO,0.0763888888888889
ztEWOguZHcw,Howto & Style,other,2024-11-14T17:50:01.987Z,Yemek.com,0.005
FczUnHuaixE,People & Blogs,other_people_blogs,2024-11-13T21:48:49.949Z,Özdemir Erdoğan Müzik,0.057777777777777775
FNIdvQHW6rQ,Education,finance_market,2024-11-12T20:44:54.126Z,FIN[SYS],1.03
16LSKrEP-kQ,Music,other,2024-11-12T21:41:21.440Z,Ferhat Göçer - Topic,0.06027777777777778
8bXQVWhY3JU,Music,other,2024-11-12T21:22:53.718Z,Candan Erçetin - Topic,0.07111111111111111
JCJkFohzs9w,Music,other,2024-11-12T21:14:08.427Z,Ayna - Topic,0.08388888888888889
8nBFqZppIF0,Music,other,2024-11-12T20:52:48.161Z,HalseyVEVO,0.060833333333333336
49Kh1mS4Fhs,Music,other,2020-07-27T08:46:52.962Z,LeylaTheBand,0.06972222222222223
vnjR_jGFnm4,Music,other,2024-11-12T20:45:05.472Z,byahmetxan,0.12111111111111111
FOUdApLTAG4,Music,other,2024-11-12T20:41:45.606Z,emreaydinVEVO,0.07055555555555555
L_fKngKtnbw,Education,finance_market,2024-11-12T16:41:24.481Z,FIN[SYS],1.1677777777777778
w-FkV0EM_CU,Music,other,2024-05-24T23:06:19.438Z,Taylor Swift,0.06527777777777778
eEJ8_1TqHvU,Education,programming,2024-11-12T06:34:36.686Z,PRIDEABHI Gaming ,0.0044444444444444444
NQTBXuv_gLY,Howto & Style,other,2024-11-12T06:34:16.784Z,SGS2020,0.7511111111111111
iIiyUhyLHn8,Education,finance_market,2024-11-11T15:57:03.707Z,FIN[SYS],0.82
FOIBy9Y8rN8,Education,finance_market,2024-11-09T20:37:46.106Z,FIN[SYS],0.5552777777777778
a_ITtP033RI,Music,other,2023-01-24T15:07:42.328Z,Metallica - Topic,0.08694444444444445
BOpGS06YqsU,Music,other,2024-07-28T12:28:03.409Z,Metallica - Topic,0.11666666666666667
UMw6vw6J-JU,People & Blogs,other_people_blogs,2024-11-09T08:41:48.794Z,Random Master,0.009166666666666667
YuBZDBeAhqE,Travel & Events,other,2024-11-09T08:41:17.144Z,Erzincandaki Fenomen,0.010555555555555556
MbbvYJb6iBk,Education,finance_market,2024-11-06T19:29:13.484Z,FIN[SYS],0.6011111111111112
paqaZd_NtIg,Education,finance_market,2024-11-06T16:05:08.456Z,FIN[SYS],0.1425
iuCL32iUI_c,Sports,other,2024-11-07T23:51:11.974Z,TRT SPOR,0.1386111111111111
vsnFk1zJXdM,Music,other,2024-11-07T23:44:14.448Z,Murat Aydemir,0.08166666666666667
oE6GzuzHZPQ,Music,other,2024-11-07T23:38:08.087Z,Kalan Müzik,0.08166666666666667
ptznWGs4GKg,Music,other,2024-11-07T20:01:52.687Z,GracieAbramsVEVO,0.0425
seM8oqrU2qA,Music,other,2024-11-07T13:03:30.385Z,BurayVEVO,0.05583333333333333
qW1xbhW2PEE,Sports,other,2024-11-06T16:22:55.114Z,NFL,0.29888888888888887
_K1r4QgOO2I,Education,finance_market,2024-11-06T16:21:59.472Z,Yatırım 101,0.3169444444444444
phPt0I9ntt8,Education,finance_market,2024-11-03T17:57:42.828Z,FIN[SYS],1.1069444444444445
K9wyksgeMO0,Education,finance_market,2024-11-06T16:06:06.930Z,FIN[SYS],1.0430555555555556
iYAQj2xanMk,Education,finance_market,2024-11-06T16:05:02.297Z,FIN[SYS],0.5519444444444445
qevjTH5McWk,Education,finance_market,2024-11-06T16:04:55.508Z,FIN[SYS],1.113888888888889
sC1F3DsY_EU,Music,other,2024-11-06T05:48:01.121Z,Daniel Araya,0.09638888888888889
CtmxTj9pKqg,People & Blogs,other_people_blogs,2024-11-06T05:47:36.256Z,Robert Kapa,0.011666666666666667
Y1jIHdeM8fo,Sports,other,2024-11-06T05:47:00.010Z,UEFA,0.035
n77KEIU-40k,Gaming,minecraft,2024-11-06T05:46:15.907Z,Eclipse Ilx,0.07111111111111111
Yk19g_9gG1g,Sports,other,2024-11-06T05:45:33.822Z,TRT SPOR,0.14
N_UDp8bGWNU,Film & Animation,other,2024-11-06T05:43:55.976Z,JoBlo Movie Clips,0.09388888888888888
0gXO08_dHA0,Sports,other,2024-11-06T05:43:37.844Z,TRT SPOR,0.16944444444444445
2bqm4gRY3mA,Music,other,2024-11-05T19:56:44.682Z,Queen - Topic,0.06055555555555556
sUJkCXE4sAA,Music,other,2024-11-05T19:56:29.964Z,Queen Official,0.06166666666666667
CRTR5ljBjPM,Science & Technology,other,2024-11-05T19:04:57.652Z,Low Level,0.13416666666666666
N3o5yHYLviQ,Science & Technology,other,2024-11-05T19:04:51.760Z,Core Dumped,0.22944444444444445
H_OcgjCnUeY,Music,other,2024-11-05T17:40:44.019Z,"Beş Yıl Önce, On Yıl Sonra - Topic",0.08527777777777777
NlwIDxCjL-8,Music,other,2024-11-05T17:33:10.803Z,StingVEVO,0.07805555555555556
vo86FxYcMas,Education,finance_market,2024-11-05T17:31:18.722Z,FIN[SYS],0.9938888888888889
nw447zEgiFg,Music,other,2024-11-04T20:09:29.664Z,TylaVEVO,0.04388888888888889
4COEcz_QdqI,Music,other,2023-11-20T22:59:06.251Z,MetalcorePapii,0.1225
mbM1QdquaA4,Entertainment,reactions,2024-04-11T23:55:26.281Z,Rykerroad,0.23472222222222222
JuAiaXNPSZI,Howto & Style,other,2023-02-28T13:01:25.761Z,Erkek Kafası,0.06027777777777778
LxqhQjqUO9w,Education,finance_market,2024-11-02T16:15:46.700Z,Yatırım 101,0.2427777777777778
RsEZmictANA,Music,other,2024-11-02T09:31:15.800Z,TaylorSwiftVEVO,0.07027777777777777
udiqGymwFFM,Sports,other,2024-11-02T08:25:14.285Z,GolNet Medya,0.007222222222222222
D8O1WwppIRk,People & Blogs,other_people_blogs,2024-11-02T08:25:13.643Z,Binge Heroes,0.011944444444444445
In4ADgEhgCM,Film & Animation,other,2024-11-02T08:25:12.981Z,Robin Clips,0.015833333333333335
RvZWGAoy9Wg,News & Politics,other,2024-11-02T08:25:12.307Z,Yatırım Finansman,0.01638888888888889
Wg2lk5DsjnI,Gaming,strategy,2024-11-02T08:25:11.491Z,Chill General,0.010277777777777778
Asu9naDX9bQ,News & Politics,other,2024-11-02T08:25:10.935Z,Yatırım Finansman,0.015833333333333335
MEM386qj9uo,People & Blogs,other_people_blogs,2024-10-28T16:46:04.840Z,Wandervanlife 🚐,0.0044444444444444444
vnj9Uj10gQo,People & Blogs,other_people_blogs,2024-10-28T16:46:02.193Z,Wandervanlife 🚐,0.001388888888888889
-SxvTbSKeTg,People & Blogs,other_people_blogs,2024-10-28T16:46:00.259Z,Wandervanlife 🚐,0.0025
ZoPh_1FIyCU,People & Blogs,other_people_blogs,2024-10-28T16:45:53.983Z,Wandervanlife 🚐,0.005555555555555556
maoFYu9jIaE,People & Blogs,commentary,2024-10-28T10:49:18.861Z,Pillow,0.06972222222222223
RPZ4yLzN5z0,Education,finance_market,2024-10-27T19:06:33.871Z,Yatırım 101,0.21805555555555556
Urx87-NMm6c,Education,programming,2024-10-25T13:26:06.374Z,Michael Sambol,0.06694444444444445
8fbLycZLvqI,Education,finance_market,2024-10-27T10:57:54.490Z,FIN[SYS],0.3194444444444444
oO3OFwpW1Gg,People & Blogs,other_people_blogs,2024-10-26T23:33:35.554Z,Rosier,0.012777777777777779
Cf_qjWky7UM,Sports,other,2024-10-26T22:36:19.027Z,TRT SPOR,0.14416666666666667
_ehgw9yZZrw,Education,finance_market,2024-10-26T22:04:05.751Z,FIN[SYS],0.29194444444444445
MhbzLsSxhdM,People & Blogs,other_people_blogs,2024-09-07T01:24:50.157Z,melik,0.0044444444444444444
sKJscRKImaE,Education,exam_prep,2024-10-26T21:21:14.997Z,Nesin Matematik Köyü,0.8916666666666667
eg2iQq3QG2A,Education,exam_prep,2024-10-26T21:21:13.924Z,Nesin Matematik Köyü,0.8388888888888889
w-sUXHJkBJI,Education,other_education,2024-10-26T21:19:49.577Z,inzva team,0.03722222222222222
VHAPHMAI60c,Entertainment,other_entertainment,2024-10-26T21:19:20.945Z,Bilim Akademisi,0.9394444444444444
piJy6hx50T0,People & Blogs,other_people_blogs,2024-10-26T18:32:24.762Z,Kerem Altunbaş,0.07305555555555555
fJtPp_eW1hY,Music,other,2024-10-26T16:48:39.250Z,Madrigal,0.0575
wYcfQSyNuyc,People & Blogs,other_people_blogs,2024-10-26T15:04:54.868Z,Stevie Beerkens,0.03027777777777778
517yf9XkQdk,People & Blogs,other_people_blogs,2024-10-26T14:34:11.342Z,Maytal84,0.022222222222222223
heoCGjPSYZY,Gaming,streaming,2024-10-26T09:16:48.768Z,AOD Gaming,0.25055555555555553
v9qHJy3csXI,Education,finance_market,2024-10-26T09:08:20.303Z,FIN[SYS],0.6161111111111112
beMz_sCsU0Y,Music,other,2024-10-25T21:09:25.380Z,Paramore - Topic,0.07277777777777777
IOkNkwHGXR4,News & Politics,other,2024-10-25T19:16:55.022Z,Midas,0.6527777777777778
JYRgzsnMdnM,Music,other,2023-09-29T13:39:33.370Z,Sleep Token - Topic,0.07472222222222222
HZ5YTanv5QE,Education,programming,2024-10-25T13:22:38.102Z,Michael Sambol,0.06638888888888889
giLpYG11qxQ,Music,other,2024-10-24T21:04:57.844Z,Arctic Monkeys - Topic,0.05611111111111111
WaAe_Q7nMeg,Music,other,2024-10-24T21:00:48.927Z,Sleep Token - Topic,0.07333333333333333
bEmdVBx69iU,Education,finance_market,2024-10-24T10:53:05.972Z,FIN[SYS],1.2591666666666668
EAqtlcPpLnw,Sports,other,2024-10-23T21:18:31.459Z,TRT SPOR,0.15361111111111111
AolU6RI5bYk,Sports,other,2024-10-23T21:07:47.167Z,TRT SPOR,0.18138888888888888
n9xhJrPXop4,Entertainment,highlights,2024-10-22T15:29:02.110Z,Warner Bros. Pictures,0.05138888888888889
uAKcjgSVeK0,People & Blogs,other_people_blogs,2024-10-21T18:56:00.950Z,Kerem Altunbaş,0.011944444444444445
4QGIPLawifI,People & Blogs,other_people_blogs,2024-10-21T18:55:37.583Z,Kerem Altunbaş,0.4841666666666667
0r4lKpdfmO8,People & Blogs,other_people_blogs,2024-10-20T22:21:44.544Z,Musora Education ,0.014444444444444444
ug-OatoyBp0,People & Blogs,other_people_blogs,2024-10-20T22:20:49.600Z,NefariousEdits,0.015555555555555555
L_jC7oA46aY,Education,other_education,2024-10-20T22:20:07.237Z,Drumeo,0.009722222222222222
bV1VyHxj-Eg,Music,other,2023-05-26T17:36:57.400Z,Nik Nocturnal,0.010555555555555556
BArxPd3vIkc,Education,other_education,2024-06-06T23:02:39.111Z,Drumeo,0.07916666666666666
vQow5jbFCto,Music,other,2024-09-08T12:27:18.958Z,Drum Portfolio,0.050833333333333335
-7nViyM17Ww,Music,other,2024-09-06T09:17:50.404Z,Drum Portfolio,0.03194444444444444
PKfIjIH_3WQ,Music,other,2023-11-20T23:06:18.675Z,FirstRowConcert,0.10944444444444444
GUnuIOZL9h4,Music,other,2024-10-20T22:07:16.457Z,Arcade Edits,0.06722222222222222
YXikCxEL00Q,Music,other,2024-01-15T20:38:46.595Z,FirstRowConcert,0.07083333333333333
DDdByJYUVeA,Music,other,2024-06-01T23:08:56.033Z,Sleep Token - Topic,0.08722222222222223
TwaXDagX-cA,Entertainment,other_entertainment,2024-10-20T22:03:49.416Z,Jaimunji,0.013888888888888888
yo0nejFDo5U,Music,other,2024-10-20T22:03:31.895Z,RyRy Reacts,0.011944444444444445
44gbx5VEYPY,Music,other,2024-04-15T09:29:46.864Z,SleepTokenVEVO,0.04111111111111111
64jcm3FArTI,Entertainment,reactions,2024-04-11T23:31:13.486Z,Rykerroad,0.2038888888888889
AgETwt7GKhU,Entertainment,reactions,2024-04-11T23:29:05.207Z,Rykerroad,0.18833333333333332
SrxOL_j-o88,Music,other,2024-03-26T09:35:58.059Z,SleepTokenVEVO,0.07361111111111111
BE_YkOnZOU4,Education,finance_market,2024-10-20T21:51:20.789Z,FIN[SYS],1.2347222222222223
3sKjrOM4rFc,Music,other,2024-10-20T12:27:02.630Z,Volbeat - Topic,0.051666666666666666
hzRltUL5M3k,Music,other,2024-10-20T12:22:03.094Z,Deftones - Topic,0.08333333333333333
FaiBb2wjUWI,Music,other,2024-10-20T12:14:52.914Z,Metallica - Topic,0.11777777777777777
u0HuO0Zbu_A,Music,other,2024-10-20T12:08:50.304Z,Silent Vice - Topic,0.07805555555555556
Ywa4b2ZCnMk,Music,other,2023-10-04T05:01:51.907Z,Sleep Token - Topic,0.11
UkafjN76VFo,Music,other,2024-10-20T11:59:04.267Z,Breaking Benjamin - Topic,0.060833333333333336
WgEnRvrCz0Y,Music,other,2023-10-06T15:31:56.166Z,Sleep Token - Topic,0.09722222222222222
00O-dmWMzOM,Music,other,2024-10-20T11:50:43.779Z,Release - Topic,0.04833333333333333
mbB3Z8uZlqY,Music,other,2024-10-20T11:45:21.947Z,Sleep Token - Topic,0.08944444444444444
iJqVjglvnoc,Music,other,2024-10-20T11:45:09.990Z,Gojira - Topic,0.16527777777777777
eg_OyqkITSE,Music,other,2024-10-20T11:36:42.293Z,Gojira - Topic,0.12916666666666668
zl8ehbtlDEo,Music,other,2024-10-19T13:23:25.609Z,Metallica - Topic,0.13777777777777778
_-jsbGvr5ZI,Music,other,2024-10-19T13:16:55.988Z,Metallica - Topic,0.10833333333333334
YoNxHRK7jVE,Music,other,2024-10-19T13:16:32.771Z,Ahdy Khairat,0.075
JQ6s7pNiC6A,Music,other,2024-10-19T13:09:23.589Z,Metallica - Topic,0.11944444444444445
Q64SAGGklgs,Music,other,2024-10-19T12:55:55.867Z,Metallica - Topic,0.10805555555555556
yaapnjOofXI,Pets & Animals,other,2024-10-19T10:07:49.673Z,CATZ,0.01361111111111111
2qZETb2hqkc,People & Blogs,other_people_blogs,2024-10-18T22:17:40.275Z,Kuzşewiti merkezi,0.0019444444444444444
xZZIAXa_maU,People & Blogs,other_people_blogs,2024-10-18T22:17:30.964Z,Memnune Boztepe,0.0019444444444444444
lk-Br9AVVXU,Pets & Animals,other,2024-10-18T20:45:25.225Z,my Pets ASMR,0.07111111111111111
9FjGP4t2zKY,Pets & Animals,other,2024-10-18T11:47:58.938Z,Suhak Natasha,0.04055555555555555
s50vvwTystA,Pets & Animals,other,2024-10-18T11:47:30.857Z,Lee Walters,0.014444444444444444
lpdR75ETads,People & Blogs,other_people_blogs,2024-10-18T07:20:36.677Z,RONOH SPORTS,0.016944444444444446
JVJmIwLmFNQ,Sports,other,2024-10-18T07:20:24.137Z,Hubble,0.008333333333333333
EtGEyh0bjXc,People & Blogs,other_people_blogs,2024-10-18T07:19:42.979Z,ShortsOnSports,0.011944444444444445
MugRCh1BjkE,Education,finance_market,2024-10-18T06:01:00.523Z,FIN[SYS],0.09166666666666666
Nyow5jwzuNg,Education,finance_market,2024-10-18T05:59:32.835Z,FIN[SYS],0.023055555555555555
fo4a_OeobFc,Education,finance_market,2024-10-18T05:57:39.462Z,FIN[SYS],0.045
NdR-8Ne5x8w,Entertainment,other_entertainment,2023-10-19T15:48:56.300Z,Yobio,0.01138888888888889
zM_17W2ntxw,Comedy,other,2024-10-16T13:25:07.485Z,Fifth Dimension Films,0.012222222222222223
L4YDasLBVUM,Music,other,2024-10-15T07:07:02.696Z,Para Dormir - Topic,0.0525
2mabcwDa4KY,Music,other,2024-10-15T07:04:01.246Z,Lluvia para Dormir - Topic,0.050555555555555555
E3X4x4yUbT4,Music,other,2024-10-15T07:00:31.578Z,Forest at Night Sounds - Topic,0.058333333333333334
t2GowZHVgLQ,Music,other,2024-10-09T04:55:01.095Z,Wake Up Slow - Topic,0.008333333333333333
kGawyIAYSXc,Education,finance_market,2024-10-14T23:21:29.056Z,FIN[SYS],0.8147222222222222
ulZ6Rfz61rQ,Education,finance_market,2024-10-14T22:54:55.213Z,FIN[SYS],0.8508333333333333
hOMNm4zYcj8,Sports,other,2024-10-14T21:27:01.312Z,EXXENSPOR,0.14194444444444446
oViG_uXtFu0,Film & Animation,other,2024-10-10T22:57:13.033Z,Top Movie XXL,0.02388888888888889
4oUVNc7pcAA,Film & Animation,other,2024-03-24T16:14:03.583Z,J é f f,0.010555555555555556
IkWFTWV1PNM,Comedy,other,2024-10-14T21:22:02.077Z,BLACKLIGHT - Video Editor,0.015555555555555555
asLLSfLUDCA,Education,financial_education,2024-10-14T18:07:48.213Z,Evrim Ağacı,0.36083333333333334
Dr93wD71w7Q,Howto & Style,other,2024-10-14T18:06:43.428Z,Fintables,0.17027777777777778
wrgjOfREW_w,News & Politics,other,2024-10-14T18:05:35.851Z,Yatırım Finansman,0.9497222222222222
tqZSn8MROEs,Education,finance_market,2024-10-14T18:04:25.750Z,Yatırım 101,0.25194444444444447
1-x0ok-x_Ak,Howto & Style,other,2024-10-14T18:04:06.799Z,Fintables,0.015
88U46MZdQQ8,Education,finance_market,2024-10-14T10:33:50.785Z,FIN[SYS],0.8961111111111111
-axvbF3f_bU,Howto & Style,other,2024-10-14T10:33:13.246Z,Fintables,0.28833333333333333
b9_xO9Npo8E,Education,finance_market,2024-10-14T09:44:46.470Z,Evrim Ağacı,0.015555555555555555
F8aBdhWhNNs,Music,other,2024-10-14T07:17:11.449Z,Clairo - Topic,0.05722222222222222
5n_2tVryIJY,Music,other,2024-10-14T04:49:17.275Z,Deep Sleep - Topic,0.059444444444444446
4yN7LAKdoSQ,Music,other,2024-10-14T04:45:31.487Z,Dan Gibson's Solitudes - Topic,0.06277777777777778
vuToU27-Sh0,Entertainment,analysis,2024-10-13T21:43:08.714Z,ArS,0.011666666666666667
6BN4rZgg0po,Gaming,other_gaming,2024-10-13T10:07:59.632Z,Chris,0.03361111111111111
OsHS49WM1is,Gaming,other_gaming,2024-10-13T10:07:27.305Z,Bpoint Show,0.013333333333333334
aG11YBsuxg0,Gaming,other_gaming,2024-10-13T10:07:15.705Z,wawa,0.014166666666666666
5P5fgKiPbus,Gaming,other_gaming,2024-10-13T10:05:57.009Z,NoCom,0.021111111111111112
-jmM55njNyI,People & Blogs,other_people_blogs,2024-10-10T20:27:14.488Z,Cemil Colak,0.030833333333333334
hsU7AHFu6EY,Sports,other,2024-10-10T20:27:02.421Z,Aziz Yıldıvım,0.0030555555555555557
5zxatSBzRzI,Music,other,2024-10-10T06:03:28.416Z,Desestresse - Topic,0.06222222222222222
N5wAUr1g4AQ,Music,other,2024-10-10T06:00:30.347Z,Rain Sounds - Topic,0.049444444444444444
8TU_eMAJma8,Education,finance_market,2024-10-09T15:00:26.698Z,FIN[SYS],0.6941666666666667
vYGb0B4vzUY,Music,other,2024-10-09T04:55:31.299Z,Temporale & Rilassamento - Topic,0.06388888888888888
3vm9TXo6XZU,Music,other,2024-10-08T22:43:48.358Z,Jamie Llewellyn - Topic,1.325
bun3Sn4uqHk,Music,other,2024-10-08T22:43:43.508Z,Nature Sounds Relaxation - Topic,0.0475
OfJrYGp4TR0,Music,other,2024-10-08T22:43:13.881Z,Rooster Sounds - Topic,0.0044444444444444444
cS8BaHQQFrI,People & Blogs,other_people_blogs,2024-10-08T22:43:05.546Z,Anıl PvP,0.012777777777777779
bVNlsIJrR80,Music,other,2024-07-28T12:38:42.688Z,Slipknot - Topic,0.08777777777777777
BH_nhjhXYYk,Music,other,2024-10-08T17:32:13.928Z,Elif Şimşek,0.010277777777777778
JZDt-PRq0uo,Science & Technology,other,2024-10-05T19:38:37.611Z,Missing Semester,0.9652777777777778
tjwobAmnKTo,Science & Technology,other,2024-10-05T19:28:14.828Z,Missing Semester,1.0166666666666666
a6Q8Na575qc,Science & Technology,other,2024-10-05T19:28:02.350Z,Missing Semester,0.8075
kgII-YWo3Zw,Science & Technology,other,2024-10-05T19:27:53.351Z,Missing Semester,0.8155555555555556
Z56Jmr9Z34Q,Science & Technology,other,2024-10-04T14:27:08.825Z,Missing Semester,0.8047222222222222
CFA6dEwWOb4,Music,other,2024-10-05T14:03:19.011Z,caroemerald,0.06416666666666666
3YZpaea2dQ0,Music,other,2024-10-04T12:33:13.180Z,Taste Nate - Topic,0.0811111111111111
vp-LS7JLT0g,Music,other,2024-10-04T12:32:25.237Z,BILYL,0.022222222222222223
3sRFXTSmhqg,Entertainment,other_entertainment,2024-10-03T18:02:27.586Z,Ufak Bi Kanal,1.9180555555555556
4Uy9OnEfuIQ,People & Blogs,other_people_blogs,2024-10-02T16:14:32.398Z,Burak,0.006388888888888889
mWTgh2_B5Mw,Gaming,other_gaming,2024-09-29T07:02:52.983Z,Satranç Dünyam,0.013333333333333334
Uc6OoFgMb9g,Sports,other,2024-09-28T13:03:16.447Z,beIN SPORTS Türkiye,0.21916666666666668
1T0Sx_NPPoQ,People & Blogs,other_people_blogs,2024-09-28T06:42:43.348Z,Bora ,0.005277777777777778
bYB2kc9i8Yo,Education,finance_market,2023-07-21T20:53:33.780Z,FIN[SYS],0.13333333333333333
4RLfEt1wFMY,People & Blogs,other_people_blogs,2024-09-26T17:34:57.864Z,one leg bird ,0.0033333333333333335
PNndXOYerXo,People & Blogs,other_people_blogs,2024-09-26T17:34:56.419Z,one leg bird ,0.002777777777777778
gZKouZbmyT4,People & Blogs,other_people_blogs,2024-09-26T17:34:46.498Z,one leg bird ,0.002777777777777778
4sDog5Pls5E,Sports,other,2024-09-26T07:39:06.451Z,TRT SPOR,0.1413888888888889
ooLgm9xo2Ho,People & Blogs,other_people_blogs,2024-09-25T07:35:37.374Z,joloe,0.01361111111111111
86FAWCzIe_4,Education,programming,2024-09-24T16:00:40.602Z,freeCodeCamp.org,11.919722222222223
AKNq5zx45VE,Sports,other,2024-09-24T11:34:53.224Z,Spor Zamanı,0.08666666666666667
oHLWCsNXvAs,Sports,other,2024-09-24T11:34:50.644Z,Mauro İcardi,0.02638888888888889
SKSrz-F8RG4,People & Blogs,other_people_blogs,2024-09-24T11:34:40.083Z,Quaresma×Ghezzal edits,0.0044444444444444444
1tzNv1wOi5g,Sports,other,2024-09-24T11:33:20.426Z,oguzSeto,0.041666666666666664
HtEBQNneHW4,News & Politics,other,2024-09-23T09:14:28.948Z,Yatırım Finansman,0.24222222222222223
5uApeUVu-rk,Education,finance_market,2024-09-22T21:38:14.461Z,FIN[SYS],0.5611111111111111
nDDQx5pYc-w,People & Blogs,other_people_blogs,2024-09-22T13:57:44.722Z,arcan nalbantoğlu,0.056666666666666664
5TuuFoiUIdw,Music,other,2024-09-03T15:36:22.336Z,Madrigal,0.051944444444444446
B0fJmlA49D4,Music,other,2024-09-21T23:45:58.263Z,Madrigal,0.06666666666666667
e4eaRFBAxaE,News & Politics,other,2024-09-21T17:12:09.965Z,İlkay Özbay Özel,0.002777777777777778
7MvLoSo9pAM,Education,finance_market,2024-09-21T14:21:03.893Z,Yatırım 101,0.30416666666666664
DnMExFsJUuQ,Education,finance_market,2024-06-08T13:22:13.854Z,Yatırım 101,0.15694444444444444
7ERP6dfCX6Y,Science & Technology,other,2024-09-19T12:13:48.033Z,PUR+,0.14472222222222222
9KT9pWnaZdw,Entertainment,other_entertainment,2024-05-29T16:29:35.545Z,Porçay,0.3194444444444444
ZhC6cudLp0M,Education,finance_market,2024-09-20T10:26:40.875Z,Yatırım 101,0.19083333333333333
UAlIq7BKNxg,Entertainment,other_entertainment,2020-09-03T06:21:24.815Z,PewDiePie,0.07083333333333333
3yt03Y-0jqo,Education,finance_market,2024-09-20T08:32:30.845Z,Yatırım 101,0.39805555555555555
_E11f-iHOTA,News & Politics,other,2024-09-20T08:27:48.284Z,Yatırım Finansman,0.11638888888888889
TfdsQGENymo,News & Politics,other,2024-09-19T22:39:31.770Z,Midas,0.5591666666666667
YNpFGnboT-Q,Education,finance_market,2024-09-19T22:05:48.289Z,FIN[SYS],1.111388888888889
UqfXEwCZovg,People & Blogs,other_people_blogs,2024-09-19T20:35:56.180Z,testo taylan,0.49777777777777776
LRb3cmdyvB8,Gaming,other_gaming,2024-09-19T19:37:03.026Z,SeseGel,0.2011111111111111
GqGcoMJGjLY,Gaming,streaming,2024-09-19T14:45:39.652Z,Bokoen1,0.23333333333333334
tSMh43X7WBA,Gaming,strategy,2024-04-28T18:33:24.733Z,Bokoen1,0.20527777777777778
ghIswR0rtx4,Education,finance_market,2024-09-19T14:29:06.185Z,Yatırım 101,0.5358333333333334
kj434KMS2eI,Education,other_education,2024-09-19T13:14:08.372Z,Drumeo,0.1175
VRo261oqaHU,People & Blogs,other_people_blogs,2024-09-19T13:13:34.289Z,Berkay Koçak,0.010555555555555556
R02kGplRJGc,People & Blogs,other_people_blogs,2024-09-19T13:13:29.979Z,°•soft_díéøn•°#ytabonemicekme,0.007222222222222222
zIm0SsrQ-8w,Gaming,other_gaming,2024-09-19T13:13:27.764Z,Harun Yıldızlı ,0.0038888888888888888
FIb8PEPFu_8,People & Blogs,other_people_blogs,2024-09-19T13:13:01.696Z,müstakil haber,0.006944444444444444
FtOCYbgdM5g,News & Politics,other,2024-09-19T12:04:09.454Z,Yatırım Finansman,0.16972222222222222
L_8E_JFVvsg,Gaming,strategy,2024-09-19T00:12:19.554Z,Taureor,0.6227777777777778
xbJhFAw6zo0,News & Politics,other,2024-09-19T00:12:05.215Z,Yatırım Finansman,0.8991666666666667
PWG7NlUDVaA,Education,programming,2024-09-19T00:06:36.798Z,freeCodeCamp.org,0.9522222222222222
VVGzk56ygqM,People & Blogs,other_people_blogs,2024-09-19T00:00:06.459Z,Haluk Canberk,0.5458333333333333
vgx_-bOLJQU,Education,finance_market,2024-09-18T22:15:35.902Z,FIN[SYS],1.5652777777777778
T7JFTUzrJLc,Education,finance_market,2024-09-18T19:39:11.246Z,FIN[SYS],0.4444444444444444
-zeZM5TQl-w,News & Politics,other,2024-09-18T12:17:18.603Z,Yatırım Finansman,1.2427777777777778
opk_nlAu7LE,People & Blogs,other_people_blogs,2024-09-18T12:16:48.442Z,TradeAll,0.4386111111111111
30ciNAYOhyQ,Entertainment,other_entertainment,2024-09-18T11:59:26.128Z,Porçay,0.1661111111111111
aepX_JXzDsU,News & Politics,other,2024-09-18T08:44:34.439Z,Yatırım Finansman,0.08722222222222223
MlLl4lp7GBk,Education,finance_market,2024-09-17T21:45:37.142Z,FIN[SYS],1.5469444444444445
Cm-FBdESD2c,Education,finance_market,2024-09-17T12:05:01.619Z,FIN[SYS],0.013888888888888888
UG3qmRAolk0,Education,finance_market,2024-09-17T11:54:11.113Z,Yatırım 101,0.25527777777777777
g216_4jFa68,Education,finance_market,2024-09-17T11:07:13.672Z,Yatırım 101,0.2375
H5UKtMi-bYw,News & Politics,other,2024-09-17T11:07:10.474Z,Yatırım Finansman,0.13055555555555556
5gA-QEYeh8M,Gaming,strategy,2024-09-16T22:16:36.483Z,Bokoen1,0.19333333333333333
JRml7_V05NM,Gaming,strategy,2024-09-16T22:04:43.136Z,Bokoen1,0.18916666666666668
CIdSmcEjHGo,Gaming,strategy,2024-07-11T16:00:52.402Z,Bokoen1,0.1775
69R1BGZdtbw,Education,exam_prep,2024-09-16T22:03:42.423Z,Evrim Ağacı,0.30777777777777776
CFVZ8kgkAB0,Education,finance_market,2024-09-16T18:47:40.243Z,FIN[SYS],1.3902777777777777
_ja6gkdCeaU,Gaming,strategy,2023-07-19T16:23:31.548Z,Bokoen1,0.21916666666666668
QbaS0F1JC9Q,Gaming,strategy,2024-09-16T15:44:34.822Z,Bokoen1,0.16777777777777778
Xf1Fv2mKUes,Howto & Style,other,2024-09-16T15:40:24.372Z,Fintables,0.21444444444444444
GKX6-dMuDI0,Gaming,other_gaming,2024-09-16T12:47:48.989Z,Ready For Geddy,0.09861111111111111
hDKCxebp88A,Education,exam_prep,2024-02-05T10:55:17.719Z,freeCodeCamp.org,18.009722222222223
